countryiso3code,country_name,year,value,indicator_code,indicator_name
BGD,Bangladesh,2013,32.041,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGD,Bangladesh,2010,30.06,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRB,Barbados,2016,28.993,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLR,Belarus,2022,5.149,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLR,Belarus,2021,5.476,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLR,Belarus,2020,6.79,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLR,Belarus,2019,6.897,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLR,Belarus,2018,6.203,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLR,Belarus,2017,7.111,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLR,Belarus,2016,8.052,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2023,6.699,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2022,7.107,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2021,6.654,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2020,9.994,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2019,9.25,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2018,9.801,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2017,9.855,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2016,9.886,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2015,12.182,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2014,12.045,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2013,12.68,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2012,12.345,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2011,11.814,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEL,Belgium,2010,10.865,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2020,34.117,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2019,24.884,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2018,24.714,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2017,27.378,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2016,27.378,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2015,27.679,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2014,27.785,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2013,27.928,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BLZ,Belize,2012,11.954,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEN,Benin,2022,14.241,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEN,Benin,2019,15.863,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BEN,Benin,2011,17.234,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BMU,Bermuda,2010,6.79,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BTN,Bhutan,2023,19.723,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BTN,Bhutan,2022,18.624,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BTN,Bhutan,2021,9.563,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BTN,Bhutan,2020,11.968,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BTN,Bhutan,2019,10.405,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BTN,Bhutan,2018,15.188,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2023,9.597,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2022,9.969,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2021,10.976,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2020,13.702,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2019,10.235,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2018,10.834,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2017,11.577,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2016,10.792,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2015,14.561,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2014,11.158,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2013,10.45,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2012,10.414,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BOL,Bolivia,2011,10.854,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2023,15.98,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2022,17.623,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2021,19.302,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2020,21.805,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2019,22.598,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2018,22.605,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2017,25.506,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2016,27.09,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2015,28.348,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2014,27.097,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2013,26.634,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2012,28.923,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2011,28.304,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BIH,Bosnia and Herzegovina,2010,28.728,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BWA,Botswana,2023,37.581,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BWA,Botswana,2022,37.003,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BWA,Botswana,2021,35.168,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BWA,Botswana,2020,37.144,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BWA,Botswana,2019,31.985,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2023,20.621,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2022,20.975,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2021,23.377,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2020,25.992,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2019,23.986,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2018,24.605,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2017,24.866,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2016,23.803,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2015,22.103,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2014,20.686,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2013,20.903,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2012,20.537,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRA,Brazil,2011,19.397,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2023,16.524,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2022,20.004,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2021,18.679,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2020,21.433,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2019,20.092,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2018,20.716,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2017,19.966,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BRN,Brunei Darussalam,2014,17.111,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2023,11.442,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2022,12.828,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2021,13.767,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2020,14.777,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2019,13.598,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2018,13.844,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2017,15.848,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2016,18.198,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2015,18.474,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2014,20.194,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2013,20.954,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2012,21.592,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2011,22.4,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BGR,Bulgaria,2010,21.145,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BFA,Burkina Faso,2023,34.25,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BFA,Burkina Faso,2022,18.528,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BFA,Burkina Faso,2019,13.358,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BFA,Burkina Faso,2018,41.005,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BDI,Burundi,2020,11.167,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BDI,Burundi,2017,6.19,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
BDI,Burundi,2014,5.066,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CPV,Cabo Verde,2019,27.99,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CPV,Cabo Verde,2018,30.25,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CPV,Cabo Verde,2017,31.4,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2021,6.188,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2020,5.692,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2019,11.383,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2017,6.46,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2016,6.414,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2015,6.592,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2014,6.318,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2013,6.34,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2012,12.718,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2011,5.104,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KHM,Cambodia,2010,5.305,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CMR,Cameroon,2021,23.223,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CMR,Cameroon,2014,17.015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CMR,Cameroon,2010,10.79,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2023,11.735,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2022,11.599,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2021,12.815,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2020,17.865,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2019,12.043,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2018,12.211,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2017,12.072,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2016,12.889,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2015,13.272,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2014,13.55,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2013,12.914,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2012,13.252,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2011,13.192,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CAN,Canada,2010,13.697,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
TCD,Chad,2018,37.047,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2023,15.321,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2022,14.42,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2021,15.335,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2020,19.222,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2017,18.277,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2016,17.502,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2015,19.198,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2014,18.96,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2013,18.413,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2012,18.046,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2011,19.176,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CHL,Chile,2010,19.536,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2023,23.251,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2022,24.423,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2021,27.264,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2019,23.917,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2018,22.841,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2017,21.837,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2016,21.131,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2015,21.141,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2014,21.402,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2013,22.084,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2012,22.532,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2011,23.026,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COL,Colombia,2010,23.437,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COM,Comoros,2021,21.168,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COM,Comoros,2014,27.584,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COD,"Congo, Dem. Rep.",2020,31.373,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
COD,"Congo, Dem. Rep.",2012,21.36,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2023,20.883,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2022,17.181,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2021,18.991,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2020,19.946,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2019,17.582,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2018,18.678,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2017,19.96,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2016,20.447,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2015,18.648,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2014,18.306,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2013,17.966,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2012,17.571,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2011,21.144,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CRI,Costa Rica,2010,19.088,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CIV,Cote d'Ivoire,2022,18.834,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CIV,Cote d'Ivoire,2019,21.917,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CIV,Cote d'Ivoire,2017,34.827,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CIV,Cote d'Ivoire,2016,25.759,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CIV,Cote d'Ivoire,2013,17.511,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CIV,Cote d'Ivoire,2012,22.756,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2023,9.828,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2022,11.916,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2021,12.69,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2020,12.242,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2019,11.776,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2018,13.571,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2017,15.354,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2016,16.901,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2015,18.119,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2014,19.326,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2013,19.634,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2012,16.589,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2011,16.218,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
HRV,Croatia,2010,15.666,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CUW,Curacao,2020,17.46,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CUW,Curacao,2018,5.06,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2023,13.644,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2022,14.721,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2021,13.774,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2020,14.357,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2019,13.659,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2018,13.21,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2017,16.094,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2016,16.02,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2015,15.301,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2014,17.008,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2013,18.668,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2012,15.977,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2011,14.643,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CYP,Cyprus,2010,11.683,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2023,7.034,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2022,7.58,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2021,6.61,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2020,6.682,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2019,5.824,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2018,5.738,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2017,6.405,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2016,7.15,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2015,7.718,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2014,8.416,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2013,9.453,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2012,9.23,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2011,8.719,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
CZE,Czechia,2010,9.044,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
DNK,Denmark,2023,7.115,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
DNK,Denmark,2022,6.766,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
